,BdM1012pool13,BdM1013pool13,BdM1013pool27,BdM1014pool13,BdM1015pool13,BdM1016pool13,BdM1017pool13,BdM1017pool27,BdM1018pool13,BdM1019pool13,BdM1020pool13,BdM1020pool27,BdM1021pool13,BdM1021pool27,BdM1022pool13,BdM1022pool27,BdM1023pool13,BdM1023pool27,BdM1024pool13,BdM1024pool18,BdM1025pool13,BdM1025pool27,BdM1026pool13,BdM1027pool13,BdM1028pool13,BdM1028pool27,BdM1029pool13,BdM1029pool27,BdM1030pool13,BdM1031pool13,BdM1032pool13,BdM1033pool13,BdM1033pool27,BdM1034pool13,BdM1035pool13,BdM1035pool27,BdM1036pool13,BdM1036pool27,BdM1037pool13,BdM1038pool13,BdM1039pool13,BdM1040pool13,BdM1040pool27,BdM1041pool13,BdM1042pool13,BdM1043pool13,BdM1043pool27,BdM1044pool13,BdM1045pool13,BdM1045pool27,BdM1046pool13,BdM1046pool27,BdM1047pool13,BdM1048pool13,BdM1050pool14,BdM1050pool24,BdM1051pool14,BdM1051pool21,BdM1052pool14,BdM1053pool14,BdM1053pool24,BdM1054pool14,BdM1054pool24,BdM1055pool14,BdM1056pool14,BdM1057pool14,BdM1057pool21,BdM1064pool14,BdM1064pool24,BdM1065pool14,BdM1065pool24,BdM1066pool14,BdM1066pool24,BdM1067pool14,BdM1067pool24,BdM1068pool14,BdM1068pool24,BdM1069pool14,BdM1069pool24,BdM1070pool14,BdM1071pool14,BdM1071pool24,BdM1072pool14,BdM1073pool14,BdM1074pool14,BdM1075pool14,BdM1075pool24,BdM1128pool08,BdM1129pool08,BdM1130pool08,BdM1131pool08,BdM1131pool28,BdM1133pool08,BdM1133pool28,BdM1135pool08,BdM1135pool28,BdM1136pool28,BdM1138pool28,BdM1139pool08,BdM1139pool28,BdM1140pool28,BdM1141pool28,BdM1142pool08,BdM1142pool28,BdM1143pool08,BdM1143pool28,BdM1144pool08,BdM1144pool28,BdM1146pool08,BdM1146pool28,BdM1147pool08,BdM1147pool28,BdM1148pool08,BdM1148pool28,BdM1149pool08,BdM1149pool28,BdM1150pool08,BdM1150pool28,BdM1151pool08,BdM1151pool28,BdM1152pool08,BdM1153pool08,BdM1154pool08,BdM1154pool28,BdM1155pool08,BdM1156pool08,BdM1158pool08,BdM1158pool28,BdM1159pool08,BdM1160pool08,BdM1161pool08,BdM1162pool08,BdM1162pool28,BdM1163pool08,BdM1211pool11,BdM1212pool11,BdM1213pool11,BdM1213pool24,BdM1214pool11,BdM1215pool11,BdM1216pool11,BdM1216pool24,BdM1217pool11,BdM1218pool11,BdM1219pool11,BdM1219pool24,BdM1220pool11,BdM1220pool21,BdM1221pool11,BdM1221pool21,BdM1222pool11,BdM1222pool24,BdM1223pool11,BdM1223pool24,BdM1224pool11,BdM1225pool11,BdM1226pool11,BdM1226pool21,BdM1227pool11,BdM1227pool24,BdM1228pool11,BdM1229pool11,BdM1229pool24,BdM1230pool11,BdM1230pool24,BdM1231pool05,BdM1231pool27,BdM1232pool05,BdM1232pool27,BdM1233pool05,BdM1233pool18,BdM1234pool05,BdM1235pool05,BdM1236pool05,BdM1237pool05,BdM1238pool05,BdM1239pool05,BdM1240pool05,BdM1241pool05,BdM1241pool27,BdM1242pool05,BdM1242pool27,BdM1243pool05,BdM1244pool05,BdM1245pool05,BdM1246pool05,BdM1246pool27,BdM1247pool05,BdM1247pool27,BdM1248pool12,BdM1248pool29,BdM1249pool12,BdM1249pool29,BdM1250pool12,BdM1250pool29,BdM1251pool12,BdM1252pool12,BdM1252pool29,BdM1253pool12,BdM1254pool12,BdM1254pool19,BdM1255pool12,BdM1255pool29,BdM1256pool12,BdM1256pool29,BdM1257pool12,BdM1258pool12,BdM1259pool12,BdM1260pool12,BdM1261pool12,BdM1262pool12,BdM1263pool12,BdM1264pool12,BdM1265pool12,BdM1265pool19,BdM1266pool12,BdM1266pool29,BdM1267pool12,BdM1268pool11,BdM1269pool11,BdM1269pool24,BdM1270pool11,BdM1272pool12,BdM1272pool29,BdM1273pool12,BdM1274pool12,BdM1275pool12,BdM1795pool34,BdM1796pool34,BdM1797pool34,BdM1798pool34,BdM1799pool34,BdM1800pool34,BdM1801pool34
BdM1042pool13,17.0,17.0,13.0,19.0,18.0,24.0,4.0,6.0,19.0,20.0,4.0,11.0,10.0,21.0,0.0,7.0,3.0,27.0,0.0,,0.0,28.0,31.0,49.0,27.0,35.0,10.0,33.0,32.0,15.0,28.0,7.0,0.0,15.0,6.0,17.0,18.0,36.0,20.0,16.0,69.0,2.0,3.0,24.0,0.0,56.0,32.0,11.0,22.0,1.0,27.0,8.0,19.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,5.0,16.0,20.0,,5.0,0.0,19.0,32.0,19.0,19.0,28.0,25.0,22.0,9.0,4.0,0.0,26.0,27.0,26.0,11.0,4.0,26.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,68.0,26.0,65.0,42.0,66.0,51.0
BdM1043pool13,46.0,53.0,41.0,55.0,47.0,66.0,14.0,25.0,51.0,65.0,0.0,16.0,12.0,22.0,0.0,3.0,0.0,32.0,0.0,,0.0,43.0,33.0,79.0,28.0,46.0,11.0,40.0,36.0,32.0,26.0,5.0,3.0,34.0,16.0,36.0,19.0,36.0,36.0,38.0,101.0,4.0,13.0,57.0,33.0,0.0,33.0,40.0,55.0,1.0,66.0,23.0,57.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,8.0,52.0,61.0,3.0,11.0,1.0,56.0,76.0,61.0,55.0,73.0,67.0,57.0,19.0,17.0,8.0,71.0,74.0,73.0,29.0,7.0,72.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,96.0,68.0,114.0,70.0,123.0,76.0
BdM1043pool27,26.0,26.0,16.0,26.0,21.0,33.0,7.0,12.0,29.0,30.0,2.0,8.0,8.0,29.0,0.0,3.0,1.0,27.0,0.0,0.0,0.0,32.0,25.0,45.0,22.0,46.0,13.0,27.0,30.0,21.0,23.0,5.0,0.0,22.0,8.0,23.0,16.0,30.0,31.0,22.0,62.0,2.0,11.0,28.0,29.0,32.0,0.0,21.0,33.0,1.0,42.0,14.0,32.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,6.0,18.0,28.0,0.0,6.0,3.0,26.0,36.0,24.0,24.0,35.0,33.0,31.0,19.0,8.0,2.0,33.0,33.0,31.0,15.0,6.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,55.0,35.0,54.0,37.0,59.0,46.0
BdM1044pool13,84.0,92.0,65.0,92.0,90.0,109.0,31.0,50.0,104.0,115.0,1.0,10.0,3.0,15.0,0.0,4.0,4.0,14.0,,,,15.0,12.0,29.0,12.0,25.0,9.0,18.0,12.0,63.0,13.0,10.0,0.0,84.0,37.0,53.0,9.0,13.0,17.0,59.0,29.0,11.0,7.0,93.0,14.0,31.0,23.0,0.0,84.0,0.0,106.0,41.0,84.0,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,19.0,63.0,89.0,0.0,19.0,0.0,71.0,121.0,70.0,68.0,102.0,97.0,69.0,15.0,39.0,21.0,104.0,105.0,111.0,42.0,14.0,88.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,32.0,125.0,43.0,26.0,32.0,18.0
BdM1045pool13,65.0,97.0,78.0,101.0,94.0,100.0,37.0,41.0,94.0,112.0,0.0,3.0,3.0,12.0,0.0,1.0,0.0,15.0,,,1.0,12.0,8.0,23.0,6.0,17.0,5.0,13.0,15.0,63.0,11.0,4.0,0.0,78.0,32.0,55.0,8.0,12.0,16.0,50.0,41.0,12.0,17.0,93.0,9.0,27.0,13.0,46.0,0.0,0.0,131.0,43.0,62.0,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,22.0,88.0,115.0,0.0,39.0,1.0,120.0,165.0,106.0,90.0,128.0,145.0,85.0,15.0,28.0,16.0,134.0,167.0,154.0,54.0,19.0,126.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,33.0,128.0,35.0,23.0,36.0,23.0
BdM1045pool27,16.0,15.0,17.0,20.0,19.0,19.0,15.0,13.0,19.0,21.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,15.0,1.0,0.0,0.0,13.0,11.0,12.0,0.0,1.0,1.0,7.0,2.0,2.0,0.0,17.0,0.0,2.0,1.0,13.0,14.0,0.0,19.0,14.0,16.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,4.0,14.0,13.0,0.0,4.0,0.0,11.0,15.0,10.0,12.0,13.0,9.0,13.0,6.0,4.0,5.0,13.0,13.0,13.0,4.0,1.0,17.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,18.0,2.0,2.0,2.0,2.0
BdM1046pool13,81.0,96.0,76.0,120.0,121.0,135.0,39.0,48.0,117.0,146.0,0.0,13.0,8.0,23.0,0.0,7.0,0.0,25.0,,,1.0,27.0,19.0,33.0,10.0,27.0,14.0,23.0,22.0,50.0,16.0,9.0,0.0,67.0,34.0,59.0,18.0,14.0,17.0,50.0,49.0,13.0,13.0,85.0,17.0,37.0,25.0,43.0,95.0,5.0,0.0,6.0,61.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,26.0,93.0,123.0,0.0,29.0,0.0,113.0,173.0,125.0,102.0,144.0,148.0,110.0,19.0,36.0,24.0,149.0,177.0,148.0,60.0,17.0,134.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,41.0,110.0,57.0,35.0,53.0,36.0
BdM1046pool27,45.0,46.0,46.0,56.0,53.0,57.0,21.0,29.0,57.0,65.0,0.0,2.0,1.0,7.0,0.0,2.0,0.0,6.0,0.0,0.0,1.0,6.0,6.0,14.0,4.0,11.0,5.0,9.0,5.0,28.0,5.0,4.0,0.0,40.0,13.0,39.0,7.0,4.0,9.0,29.0,18.0,6.0,12.0,46.0,6.0,17.0,11.0,23.0,48.0,1.0,37.0,0.0,35.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,21.0,58.0,73.0,0.0,15.0,1.0,74.0,100.0,52.0,43.0,69.0,81.0,59.0,17.0,29.0,18.0,79.0,85.0,69.0,21.0,11.0,55.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,48.0,19.0,11.0,17.0,12.0
BdM1047pool13,79.0,85.0,67.0,114.0,112.0,133.0,35.0,33.0,101.0,116.0,0.0,5.0,5.0,13.0,0.0,2.0,0.0,11.0,,,1.0,15.0,11.0,20.0,10.0,20.0,7.0,17.0,12.0,61.0,11.0,7.0,0.0,63.0,30.0,77.0,6.0,13.0,16.0,43.0,29.0,9.0,10.0,82.0,12.0,31.0,16.0,48.0,96.0,6.0,96.0,34.0,0.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,26.0,96.0,123.0,1.0,27.0,2.0,96.0,165.0,96.0,86.0,138.0,145.0,110.0,25.0,24.0,33.0,141.0,182.0,160.0,56.0,22.0,110.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,31.0,125.0,36.0,21.0,35.0,22.0
BdM1048pool13,97.0,84.0,72.0,119.0,111.0,127.0,39.0,46.0,116.0,137.0,0.0,11.0,3.0,23.0,0.0,2.0,1.0,20.0,,,1.0,25.0,24.0,46.0,13.0,35.0,19.0,28.0,23.0,70.0,24.0,6.0,0.0,66.0,28.0,63.0,12.0,23.0,26.0,43.0,64.0,12.0,7.0,89.0,21.0,51.0,27.0,32.0,81.0,1.0,110.0,39.0,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,26.0,87.0,139.0,1.0,25.0,2.0,121.0,187.0,122.0,90.0,141.0,146.0,113.0,27.0,31.0,29.0,150.0,175.0,167.0,56.0,26.0,134.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,63.0,112.0,82.0,39.0,77.0,42.0
BdM1050pool14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,27.0,11.0,118.0,34.0,21.0,34.0,39.0,94.0,92.0,0.0,1.0,23.0,9.0,15.0,44.0,15.0,19.0,1.0,12.0,6.0,2.0,4.0,22.0,49.0,13.0,17.0,65.0,115.0,123.0,43.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1050pool24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1051pool14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,0.0,0.0,5.0,40.0,18.0,15.0,27.0,28.0,43.0,30.0,0.0,3.0,7.0,4.0,4.0,23.0,5.0,14.0,0.0,9.0,3.0,10.0,0.0,8.0,28.0,4.0,9.0,27.0,46.0,50.0,15.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1051pool21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,6.0,0.0,19.0,6.0,12.0,9.0,21.0,14.0,9.0,0.0,0.0,1.0,7.0,3.0,19.0,3.0,10.0,0.0,5.0,2.0,7.0,0.0,6.0,9.0,2.0,8.0,10.0,18.0,29.0,6.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1052pool14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,0.0,17.0,10.0,0.0,44.0,21.0,42.0,42.0,112.0,96.0,0.0,1.0,19.0,13.0,21.0,65.0,17.0,12.0,5.0,13.0,4.0,7.0,0.0,20.0,81.0,15.0,25.0,74.0,137.0,151.0,51.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1053pool14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,0.0,19.0,4.0,57.0,0.0,6.0,40.0,20.0,70.0,61.0,0.0,4.0,15.0,5.0,16.0,23.0,13.0,14.0,2.0,4.0,5.0,2.0,1.0,9.0,38.0,14.0,5.0,36.0,71.0,67.0,25.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1053pool24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.0,16.0,13.0,33.0,10.0,0.0,12.0,30.0,36.0,32.0,1.0,1.0,13.0,2.0,2.0,28.0,9.0,11.0,1.0,5.0,1.0,3.0,0.0,7.0,11.0,3.0,11.0,21.0,29.0,28.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1054pool14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,0.0,16.0,4.0,53.0,19.0,16.0,0.0,15.0,63.0,52.0,0.0,1.0,5.0,7.0,8.0,27.0,9.0,14.0,6.0,7.0,1.0,2.0,0.0,14.0,41.0,10.0,12.0,41.0,74.0,71.0,29.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1054pool24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,0.0,16.0,11.0,56.0,26.0,25.0,11.0,0.0,48.0,52.0,0.0,0.0,11.0,12.0,3.0,49.0,8.0,14.0,2.0,9.0,3.0,2.0,0.0,17.0,31.0,11.0,15.0,40.0,72.0,88.0,20.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1055pool14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,0.0,37.0,11.0,142.0,48.0,27.0,57.0,55.0,0.0,94.0,0.0,3.0,15.0,24.0,16.0,62.0,12.0,33.0,4.0,12.0,4.0,9.0,0.0,20.0,64.0,16.0,20.0,77.0,144.0,146.0,47.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1056pool14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,0.0,22.0,5.0,109.0,41.0,24.0,24.0,40.0,95.0,0.0,0.0,4.0,17.0,13.0,12.0,58.0,13.0,26.0,2.0,12.0,6.0,7.0,4.0,7.0,50.0,15.0,13.0,52.0,110.0,129.0,32.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1057pool14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1057pool21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1064pool14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0,8.0,4.0,36.0,16.0,5.0,15.0,18.0,30.0,32.0,,0.0,0.0,1.0,1.0,13.0,4.0,5.0,0.0,5.0,1.0,0.0,0.0,6.0,18.0,5.0,5.0,16.0,30.0,33.0,12.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1064pool24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,8.0,6.0,21.0,6.0,13.0,12.0,25.0,20.0,17.0,0.0,1.0,4.0,0.0,1.0,16.0,3.0,15.0,0.0,6.0,2.0,4.0,4.0,8.0,21.0,5.0,7.0,17.0,28.0,31.0,16.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1065pool14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,7.0,3.0,20.0,10.0,5.0,10.0,9.0,21.0,18.0,,0.0,5.0,0.0,0.0,9.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,7.0,10.0,8.0,1.0,21.0,20.0,15.0,14.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1065pool24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,0.0,14.0,8.0,79.0,30.0,28.0,21.0,43.0,66.0,59.0,1.0,4.0,9.0,25.0,2.0,0.0,8.0,33.0,1.0,10.0,3.0,4.0,0.0,25.0,29.0,12.0,14.0,57.0,58.0,91.0,20.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1066pool14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,0.0,4.0,5.0,42.0,14.0,12.0,33.0,18.0,36.0,34.0,,2.0,8.0,2.0,5.0,34.0,0.0,9.0,1.0,2.0,2.0,1.0,0.0,10.0,17.0,7.0,5.0,28.0,32.0,46.0,12.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1066pool24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.0,8.0,5.0,37.0,15.0,18.0,20.0,26.0,40.0,33.0,,1.0,9.0,9.0,3.0,33.0,2.0,0.0,1.0,9.0,1.0,1.0,0.0,7.0,32.0,7.0,9.0,30.0,39.0,53.0,12.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1067pool14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,1.0,0.0,4.0,3.0,3.0,5.0,4.0,5.0,6.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
