,BdM1012pool13,BdM1013pool13,BdM1013pool27,BdM1014pool13,BdM1015pool13,BdM1016pool13,BdM1017pool13,BdM1017pool27,BdM1018pool13,BdM1019pool13,BdM1020pool13,BdM1020pool27,BdM1021pool13,BdM1021pool27,BdM1022pool13,BdM1022pool27,BdM1023pool13,BdM1023pool27,BdM1024pool13,BdM1024pool18,BdM1025pool13,BdM1025pool27,BdM1026pool13,BdM1027pool13,BdM1028pool13,BdM1028pool27,BdM1029pool13,BdM1029pool27,BdM1030pool13,BdM1031pool13,BdM1032pool13,BdM1033pool13,BdM1033pool27,BdM1034pool13,BdM1035pool13,BdM1035pool27,BdM1036pool13,BdM1036pool27,BdM1037pool13,BdM1038pool13,BdM1039pool13,BdM1040pool13,BdM1040pool27,BdM1041pool13,BdM1042pool13,BdM1043pool13,BdM1043pool27,BdM1044pool13,BdM1045pool13,BdM1045pool27,BdM1046pool13,BdM1046pool27,BdM1047pool13,BdM1048pool13,BdM1050pool14,BdM1050pool24,BdM1051pool14,BdM1051pool21,BdM1052pool14,BdM1053pool14,BdM1053pool24,BdM1054pool14,BdM1054pool24,BdM1055pool14,BdM1056pool14,BdM1057pool14,BdM1057pool21,BdM1064pool14,BdM1064pool24,BdM1065pool14,BdM1065pool24,BdM1066pool14,BdM1066pool24,BdM1067pool14,BdM1067pool24,BdM1068pool14,BdM1068pool24,BdM1069pool14,BdM1069pool24,BdM1070pool14,BdM1071pool14,BdM1071pool24,BdM1072pool14,BdM1073pool14,BdM1074pool14,BdM1075pool14,BdM1075pool24,BdM1128pool08,BdM1129pool08,BdM1130pool08,BdM1131pool08,BdM1131pool28,BdM1133pool08,BdM1133pool28,BdM1135pool08,BdM1135pool28,BdM1136pool28,BdM1138pool28,BdM1139pool08,BdM1139pool28,BdM1140pool28,BdM1141pool28,BdM1142pool08,BdM1142pool28,BdM1143pool08,BdM1143pool28,BdM1144pool08,BdM1144pool28,BdM1146pool08,BdM1146pool28,BdM1147pool08,BdM1147pool28,BdM1148pool08,BdM1148pool28,BdM1149pool08,BdM1149pool28,BdM1150pool08,BdM1150pool28,BdM1151pool08,BdM1151pool28,BdM1152pool08,BdM1153pool08,BdM1154pool08,BdM1154pool28,BdM1155pool08,BdM1156pool08,BdM1158pool08,BdM1158pool28,BdM1159pool08,BdM1160pool08,BdM1161pool08,BdM1162pool08,BdM1162pool28,BdM1163pool08,BdM1211pool11,BdM1212pool11,BdM1213pool11,BdM1213pool24,BdM1214pool11,BdM1215pool11,BdM1216pool11,BdM1216pool24,BdM1217pool11,BdM1218pool11,BdM1219pool11,BdM1219pool24,BdM1220pool11,BdM1220pool21,BdM1221pool11,BdM1221pool21,BdM1222pool11,BdM1222pool24,BdM1223pool11,BdM1223pool24,BdM1224pool11,BdM1225pool11,BdM1226pool11,BdM1226pool21,BdM1227pool11,BdM1227pool24,BdM1228pool11,BdM1229pool11,BdM1229pool24,BdM1230pool11,BdM1230pool24,BdM1231pool05,BdM1231pool27,BdM1232pool05,BdM1232pool27,BdM1233pool05,BdM1233pool18,BdM1234pool05,BdM1235pool05,BdM1236pool05,BdM1237pool05,BdM1238pool05,BdM1239pool05,BdM1240pool05,BdM1241pool05,BdM1241pool27,BdM1242pool05,BdM1242pool27,BdM1243pool05,BdM1244pool05,BdM1245pool05,BdM1246pool05,BdM1246pool27,BdM1247pool05,BdM1247pool27,BdM1248pool12,BdM1248pool29,BdM1249pool12,BdM1249pool29,BdM1250pool12,BdM1250pool29,BdM1251pool12,BdM1252pool12,BdM1252pool29,BdM1253pool12,BdM1254pool12,BdM1254pool19,BdM1255pool12,BdM1255pool29,BdM1256pool12,BdM1256pool29,BdM1257pool12,BdM1258pool12,BdM1259pool12,BdM1260pool12,BdM1261pool12,BdM1262pool12,BdM1263pool12,BdM1264pool12,BdM1265pool12,BdM1265pool19,BdM1266pool12,BdM1266pool29,BdM1267pool12,BdM1268pool11,BdM1269pool11,BdM1269pool24,BdM1270pool11,BdM1272pool12,BdM1272pool29,BdM1273pool12,BdM1274pool12,BdM1275pool12,BdM1795pool34,BdM1796pool34,BdM1797pool34,BdM1798pool34,BdM1799pool34,BdM1800pool34,BdM1801pool34
BdM1042pool13,13.0,13.0,10.0,15.0,14.0,18.0,4.0,5.0,15.0,14.0,2.0,10.0,10.0,19.0,0.0,7.0,3.0,25.0,0.0,,0.0,25.0,26.0,40.0,20.0,32.0,10.0,30.0,24.0,10.0,22.0,7.0,0.0,13.0,5.0,14.0,14.0,26.0,17.0,12.0,51.0,2.0,3.0,18.0,0.0,46.0,26.0,9.0,18.0,1.0,22.0,7.0,14.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,3.0,12.0,15.0,,5.0,0.0,14.0,26.0,19.0,19.0,22.0,19.0,17.0,7.0,2.0,0.0,20.0,21.0,20.0,11.0,4.0,22.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,55.0,22.0,50.0,36.0,53.0,36.0
BdM1043pool13,32.0,36.0,26.0,36.0,33.0,47.0,11.0,16.0,35.0,42.0,0.0,11.0,10.0,19.0,0.0,3.0,0.0,22.0,0.0,,0.0,28.0,22.0,48.0,20.0,36.0,11.0,30.0,25.0,22.0,16.0,5.0,2.0,25.0,11.0,26.0,15.0,27.0,27.0,25.0,68.0,4.0,8.0,38.0,22.0,0.0,21.0,28.0,40.0,1.0,48.0,16.0,36.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,4.0,33.0,39.0,2.0,10.0,1.0,35.0,51.0,46.0,43.0,47.0,45.0,40.0,12.0,10.0,5.0,49.0,53.0,50.0,24.0,6.0,52.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,66.0,48.0,76.0,46.0,75.0,45.0
BdM1043pool27,19.0,19.0,12.0,19.0,14.0,24.0,6.0,9.0,21.0,21.0,2.0,7.0,7.0,19.0,0.0,3.0,1.0,19.0,0.0,0.0,0.0,22.0,17.0,28.0,14.0,31.0,11.0,23.0,20.0,14.0,12.0,5.0,0.0,18.0,6.0,17.0,12.0,22.0,22.0,15.0,42.0,2.0,7.0,20.0,20.0,25.0,0.0,14.0,23.0,1.0,29.0,10.0,20.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,4.0,13.0,21.0,0.0,6.0,1.0,18.0,28.0,20.0,20.0,26.0,25.0,24.0,12.0,6.0,2.0,25.0,26.0,24.0,14.0,5.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,41.0,26.0,39.0,32.0,43.0,32.0
BdM1044pool13,67.0,76.0,52.0,75.0,74.0,87.0,24.0,40.0,81.0,87.0,1.0,8.0,3.0,13.0,0.0,4.0,1.0,11.0,,,,13.0,10.0,23.0,9.0,18.0,6.0,15.0,10.0,50.0,12.0,6.0,0.0,63.0,29.0,45.0,8.0,11.0,14.0,45.0,25.0,9.0,7.0,75.0,11.0,23.0,16.0,0.0,66.0,0.0,88.0,35.0,65.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,13.0,49.0,73.0,0.0,14.0,0.0,58.0,94.0,62.0,56.0,81.0,79.0,58.0,14.0,32.0,20.0,82.0,86.0,88.0,36.0,12.0,72.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,28.0,96.0,32.0,20.0,28.0,15.0
BdM1045pool13,49.0,75.0,59.0,79.0,74.0,79.0,27.0,30.0,73.0,90.0,0.0,3.0,3.0,12.0,0.0,1.0,0.0,13.0,,,1.0,11.0,8.0,21.0,6.0,15.0,4.0,12.0,11.0,45.0,10.0,3.0,0.0,54.0,28.0,45.0,6.0,11.0,14.0,39.0,32.0,11.0,10.0,69.0,8.0,24.0,11.0,38.0,0.0,0.0,99.0,31.0,48.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,13.0,65.0,85.0,0.0,25.0,1.0,85.0,122.0,88.0,76.0,93.0,108.0,69.0,12.0,22.0,13.0,97.0,124.0,109.0,46.0,18.0,100.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,28.0,93.0,29.0,18.0,30.0,19.0
BdM1045pool27,9.0,9.0,11.0,13.0,12.0,13.0,8.0,6.0,13.0,14.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,9.0,1.0,0.0,0.0,7.0,5.0,5.0,0.0,1.0,1.0,7.0,2.0,2.0,0.0,11.0,0.0,2.0,1.0,7.0,8.0,0.0,13.0,8.0,9.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,12.0,11.0,0.0,3.0,0.0,9.0,13.0,8.0,10.0,11.0,8.0,11.0,5.0,3.0,4.0,11.0,12.0,11.0,4.0,1.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,12.0,2.0,2.0,2.0,2.0
BdM1046pool13,57.0,72.0,55.0,85.0,88.0,102.0,30.0,36.0,87.0,111.0,0.0,9.0,5.0,18.0,0.0,5.0,0.0,19.0,,,1.0,20.0,15.0,27.0,7.0,23.0,9.0,20.0,16.0,42.0,14.0,6.0,0.0,52.0,28.0,49.0,11.0,12.0,14.0,33.0,43.0,11.0,10.0,62.0,14.0,33.0,21.0,34.0,66.0,2.0,0.0,5.0,44.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,16.0,71.0,91.0,0.0,20.0,0.0,86.0,127.0,94.0,80.0,107.0,113.0,81.0,15.0,28.0,19.0,112.0,133.0,109.0,44.0,11.0,102.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,34.0,84.0,47.0,29.0,44.0,30.0
BdM1046pool27,31.0,35.0,34.0,41.0,41.0,45.0,16.0,21.0,43.0,48.0,0.0,2.0,1.0,6.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,6.0,5.0,12.0,3.0,10.0,4.0,7.0,5.0,21.0,4.0,3.0,0.0,28.0,11.0,27.0,4.0,4.0,8.0,21.0,15.0,3.0,8.0,33.0,5.0,14.0,9.0,18.0,34.0,1.0,26.0,0.0,22.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,15.0,43.0,55.0,0.0,12.0,1.0,55.0,72.0,39.0,33.0,53.0,60.0,44.0,12.0,21.0,13.0,61.0,63.0,51.0,17.0,8.0,42.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,13.0,35.0,16.0,10.0,14.0,11.0
BdM1047pool13,67.0,75.0,59.0,85.0,85.0,101.0,31.0,28.0,87.0,96.0,0.0,5.0,5.0,12.0,0.0,2.0,0.0,10.0,,,1.0,13.0,11.0,19.0,10.0,19.0,6.0,15.0,12.0,50.0,10.0,6.0,0.0,54.0,25.0,53.0,6.0,12.0,14.0,36.0,28.0,8.0,7.0,71.0,10.0,28.0,13.0,42.0,77.0,4.0,77.0,32.0,0.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,20.0,76.0,99.0,1.0,21.0,2.0,82.0,135.0,79.0,72.0,102.0,112.0,79.0,21.0,22.0,20.0,116.0,140.0,120.0,46.0,16.0,90.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,27.0,93.0,32.0,19.0,31.0,19.0
BdM1048pool13,77.0,70.0,57.0,91.0,88.0,105.0,31.0,38.0,95.0,113.0,0.0,9.0,3.0,20.0,0.0,2.0,1.0,17.0,,,1.0,21.0,19.0,35.0,11.0,29.0,11.0,22.0,18.0,55.0,16.0,5.0,0.0,49.0,22.0,48.0,11.0,18.0,20.0,38.0,45.0,7.0,4.0,66.0,14.0,38.0,20.0,29.0,65.0,1.0,89.0,31.0,61.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,17.0,71.0,103.0,1.0,21.0,2.0,92.0,141.0,89.0,70.0,108.0,113.0,86.0,19.0,27.0,22.0,115.0,135.0,125.0,43.0,16.0,100.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,45.0,89.0,59.0,31.0,57.0,29.0
BdM1050pool14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,22.0,10.0,91.0,26.0,13.0,30.0,33.0,75.0,69.0,0.0,1.0,16.0,8.0,11.0,37.0,13.0,15.0,1.0,9.0,4.0,2.0,2.0,15.0,42.0,11.0,11.0,56.0,88.0,105.0,35.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1050pool24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1051pool14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,0.0,0.0,5.0,37.0,15.0,15.0,22.0,23.0,38.0,27.0,0.0,3.0,7.0,4.0,4.0,20.0,5.0,12.0,0.0,8.0,2.0,9.0,0.0,8.0,27.0,4.0,8.0,25.0,44.0,45.0,15.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1051pool21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,6.0,0.0,16.0,3.0,9.0,6.0,16.0,11.0,7.0,0.0,0.0,1.0,5.0,3.0,16.0,3.0,8.0,0.0,4.0,1.0,3.0,0.0,4.0,7.0,2.0,8.0,8.0,15.0,23.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1052pool14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,0.0,15.0,8.0,0.0,34.0,18.0,32.0,38.0,86.0,78.0,0.0,1.0,14.0,11.0,13.0,50.0,16.0,11.0,5.0,11.0,3.0,6.0,0.0,18.0,65.0,12.0,21.0,60.0,111.0,122.0,43.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1053pool14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.0,16.0,4.0,48.0,0.0,4.0,26.0,17.0,50.0,46.0,0.0,3.0,11.0,4.0,9.0,21.0,9.0,10.0,2.0,4.0,4.0,2.0,1.0,6.0,29.0,12.0,4.0,27.0,50.0,52.0,20.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1053pool24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0,15.0,12.0,28.0,7.0,0.0,12.0,26.0,31.0,27.0,1.0,1.0,10.0,2.0,2.0,23.0,6.0,9.0,1.0,4.0,1.0,3.0,0.0,7.0,10.0,3.0,11.0,17.0,26.0,26.0,11.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1054pool14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.0,14.0,4.0,45.0,17.0,13.0,0.0,12.0,47.0,41.0,0.0,1.0,5.0,6.0,6.0,22.0,8.0,11.0,3.0,7.0,1.0,2.0,0.0,9.0,34.0,9.0,9.0,32.0,60.0,56.0,20.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1054pool24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,0.0,12.0,6.0,48.0,22.0,19.0,9.0,0.0,40.0,44.0,0.0,0.0,11.0,8.0,3.0,40.0,8.0,11.0,2.0,7.0,3.0,2.0,0.0,11.0,29.0,9.0,10.0,32.0,58.0,68.0,17.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1055pool14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,0.0,28.0,10.0,115.0,36.0,23.0,46.0,43.0,0.0,74.0,0.0,2.0,12.0,20.0,8.0,45.0,9.0,25.0,4.0,9.0,3.0,7.0,0.0,16.0,50.0,14.0,15.0,60.0,115.0,114.0,39.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1056pool14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.0,16.0,5.0,86.0,35.0,20.0,20.0,34.0,72.0,0.0,0.0,3.0,13.0,11.0,9.0,42.0,10.0,15.0,2.0,11.0,5.0,6.0,4.0,7.0,42.0,12.0,11.0,39.0,87.0,101.0,23.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1057pool14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1057pool21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1064pool14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,6.0,2.0,28.0,12.0,5.0,11.0,13.0,25.0,23.0,,0.0,0.0,1.0,1.0,10.0,3.0,4.0,0.0,3.0,1.0,0.0,0.0,5.0,14.0,5.0,3.0,11.0,24.0,26.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1064pool24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,5.0,5.0,18.0,5.0,11.0,8.0,19.0,18.0,15.0,0.0,1.0,3.0,0.0,1.0,11.0,3.0,11.0,0.0,6.0,1.0,4.0,3.0,6.0,16.0,5.0,7.0,15.0,23.0,26.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1065pool14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,7.0,3.0,17.0,9.0,4.0,8.0,8.0,17.0,15.0,,0.0,5.0,0.0,0.0,9.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,6.0,10.0,7.0,1.0,18.0,17.0,14.0,11.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1065pool24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,0.0,13.0,8.0,58.0,25.0,20.0,17.0,37.0,50.0,48.0,1.0,3.0,9.0,13.0,2.0,0.0,7.0,23.0,1.0,8.0,2.0,4.0,0.0,21.0,24.0,6.0,12.0,40.0,47.0,66.0,18.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1066pool14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0,4.0,4.0,32.0,12.0,10.0,21.0,15.0,25.0,24.0,,2.0,7.0,2.0,3.0,19.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,7.0,17.0,6.0,5.0,18.0,23.0,32.0,10.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1066pool24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,0.0,8.0,5.0,29.0,11.0,14.0,14.0,21.0,26.0,25.0,,1.0,8.0,8.0,2.0,26.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0,6.0,25.0,6.0,8.0,17.0,28.0,39.0,8.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1067pool14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,1.0,0.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
